1,2,3,4,F2/F1
3.2222,5,26.6667,6,0
3.2222,5,26.6667,7,0
3.2222,5,26.6667,8,0
3.2222,5,26.6667,9,0
1,3.2222,50,3,0
3.2222,5,26.6667,10,0
3.2222,5,30,1,0
3.2222,5,30,2,0
3.2222,5,30,3,0
3.2222,5,30,4,0
3.2222,5,30,5,0
3.2222,5,30,6,0
3.2222,5,30,7,0
3.2222,5,30,8,0
3.2222,5,30,9,0
1,3.2222,50,4,0
3.2222,5,30,10,0
3.2222,5,33.3333,1,0
3.2222,5,33.3333,2,0
3.2222,5,33.3333,3,0
3.2222,5,33.3333,4,0
3.2222,5,33.3333,5,0
3.2222,5,33.3333,6,0
3.2222,5,33.3333,7,0
3.2222,5,33.3333,8,0
3.2222,5,33.3333,9,0
1,3.2222,50,5,0
3.2222,5,33.3333,10,0
3.2222,5,36.6667,1,0
3.2222,5,36.6667,2,0
3.2222,5,36.6667,3,0
3.2222,5,36.6667,4,0
3.2222,5,36.6667,5,0
3.2222,5,36.6667,6,0
3.2222,5,36.6667,7,0
3.2222,5,36.6667,8,0
3.2222,5,36.6667,9,0
1,3.2222,50,6,0
3.2222,5,36.6667,10,0
3.2222,5,40,1,0
3.2222,5,40,2,0
3.2222,5,40,3,0
3.2222,5,40,4,0
3.2222,5,40,5,0
3.2222,5,40,6,0
3.2222,5,40,7,0
3.2222,5,40,8,0
3.2222,5,40,9,0
1,3.2222,50,7,0
3.2222,5,40,10,0
3.2222,5,43.3333,1,0
3.2222,5,43.3333,2,0
3.2222,5,43.3333,3,0
3.2222,5,43.3333,4,0
3.2222,5,43.3333,5,0
3.2222,5,43.3333,6,0
3.2222,5,43.3333,7,0
3.2222,5,43.3333,8,0
3.2222,5,43.3333,9,0
1,3.2222,50,8,0
3.2222,5,43.3333,10,0
3.2222,5,46.6667,1,0
3.2222,5,46.6667,2,0
3.2222,5,46.6667,3,0
3.2222,5,46.6667,4,0
3.2222,5,46.6667,5,0
3.2222,5,46.6667,6,0
3.2222,5,46.6667,7,0
3.2222,5,46.6667,8,0
3.2222,5,46.6667,9,0
1,3.2222,50,9,0
3.2222,5,46.6667,10,0
3.2222,5,50,1,0
3.2222,5,50,2,0
3.2222,5,50,3,0
3.2222,5,50,4,0
3.2222,5,50,5,0
3.2222,5,50,6,0
3.2222,5,50,7,0
3.2222,5,50,8,0
3.2222,5,50,9,0
1,1,20,6,0.4228
1,1,36.6667,10,0.7623
1,3.2222,50,10,0
3.2222,5,50,10,0
3.6667,1,20,1,0
3.6667,1,20,2,0
3.6667,1,20,3,0
3.6667,1,20,4,0.0438
3.6667,1,20,5,0.2197
3.6667,1,20,6,0.3129
3.6667,1,20,7,0.3935
3.6667,1,20,8,0.4421
3.6667,1,20,9,0.4869
1,3.6667,20,1,0
3.6667,1,20,10,0.5076
3.6667,1,23.3333,1,0
3.6667,1,23.3333,2,0
3.6667,1,23.3333,3,0
3.6667,1,23.3333,4,0.0922
3.6667,1,23.3333,5,0.266
3.6667,1,23.3333,6,0.3723
3.6667,1,23.3333,7,0.4335
3.6667,1,23.3333,8,0.4881
3.6667,1,23.3333,9,0.527
1,3.6667,20,2,0
3.6667,1,23.3333,10,0.5625
3.6667,1,26.6667,1,0
3.6667,1,26.6667,2,0
3.6667,1,26.6667,3,0
3.6667,1,26.6667,4,0
3.6667,1,26.6667,5,0.1628
3.6667,1,26.6667,6,0.2847
3.6667,1,26.6667,7,0.3638
3.6667,1,26.6667,8,0.4335
3.6667,1,26.6667,9,0.4596
1,3.6667,20,3,0
3.6667,1,26.6667,10,0.4958
3.6667,1,30,1,0
3.6667,1,30,2,0
3.6667,1,30,3,0
3.6667,1,30,4,0
3.6667,1,30,5,0.2045
3.6667,1,30,6,0.3204
3.6667,1,30,7,0.4041
3.6667,1,30,8,0.456
3.6667,1,30,9,0.4956
1,3.6667,20,4,0
3.6667,1,30,10,0.5345
3.6667,1,33.3333,1,0
3.6667,1,33.3333,2,0
3.6667,1,33.3333,3,0
3.6667,1,33.3333,4,0.017
3.6667,1,33.3333,5,0.2373
3.6667,1,33.3333,6,0.3637
3.6667,1,33.3333,7,0.4446
3.6667,1,33.3333,8,0.4975
3.6667,1,33.3333,9,0.5381
1,3.6667,20,5,0
3.6667,1,33.3333,10,0.5699
3.6667,1,36.6667,1,0
3.6667,1,36.6667,2,0
3.6667,1,36.6667,3,0
3.6667,1,36.6667,4,0.0342
3.6667,1,36.6667,5,0.2563
3.6667,1,36.6667,6,0.3807
3.6667,1,36.6667,7,0.4794
3.6667,1,36.6667,8,0.5225
3.6667,1,36.6667,9,0.5642
1,3.6667,20,6,0
3.6667,1,36.6667,10,0.5693
3.6667,1,40,1,0
3.6667,1,40,2,0
3.6667,1,40,3,0
3.6667,1,40,4,0.0572
3.6667,1,40,5,0.2871
3.6667,1,40,6,0.4181
3.6667,1,40,7,0.498
3.6667,1,40,8,0.5486
3.6667,1,40,9,0.5777
1,3.6667,20,7,0
3.6667,1,40,10,0.6161
3.6667,1,43.3333,1,0
3.6667,1,43.3333,2,0
3.6667,1,43.3333,3,0
3.6667,1,43.3333,4,0.0717
3.6667,1,43.3333,5,0.3069
3.6667,1,43.3333,6,0.4261
3.6667,1,43.3333,7,0.5059
3.6667,1,43.3333,8,0.5703
3.6667,1,43.3333,9,0.5977
1,3.6667,20,8,0
3.6667,1,43.3333,10,0.6362
3.6667,1,46.6667,1,0
3.6667,1,46.6667,2,0
3.6667,1,46.6667,3,0
3.6667,1,46.6667,4,0.0801
3.6667,1,46.6667,5,0.3222
3.6667,1,46.6667,6,0.4549
3.6667,1,46.6667,7,0.5257
3.6667,1,46.6667,8,0.592
3.6667,1,46.6667,9,0.6255
1,3.6667,20,9,0
3.6667,1,46.6667,10,0.6569
3.6667,1,50,1,0
3.6667,1,50,2,0
3.6667,1,50,3,0
3.6667,1,50,4,0.0913
3.6667,1,50,5,0.3386
3.6667,1,50,6,0.4709
3.6667,1,50,7,0.5502
3.6667,1,50,8,0.5916
3.6667,1,50,9,0.6167
1,1,40,1,0
1,3.6667,20,10,0
3.6667,1,50,10,0.6698
3.6667,1.4444,20,1,0
3.6667,1.4444,20,2,0
3.6667,1.4444,20,3,0
3.6667,1.4444,20,4,0
3.6667,1.4444,20,5,0
3.6667,1.4444,20,6,0.0282
3.6667,1.4444,20,7,0.1545
3.6667,1.4444,20,8,0.2419
3.6667,1.4444,20,9,0.3062
1,3.6667,23.3333,1,0
3.6667,1.4444,20,10,0.3687
3.6667,1.4444,23.3333,1,0
3.6667,1.4444,23.3333,2,0
3.6667,1.4444,23.3333,3,0
3.6667,1.4444,23.3333,4,0
3.6667,1.4444,23.3333,5,0
3.6667,1.4444,23.3333,6,0.0557
3.6667,1.4444,23.3333,7,0.1932
3.6667,1.4444,23.3333,8,0.282
3.6667,1.4444,23.3333,9,0.3438
1,3.6667,23.3333,2,0
3.6667,1.4444,23.3333,10,0.4097
3.6667,1.4444,26.6667,1,0
3.6667,1.4444,26.6667,2,0
3.6667,1.4444,26.6667,3,0
3.6667,1.4444,26.6667,4,0
3.6667,1.4444,26.6667,5,0
3.6667,1.4444,26.6667,6,0.129
3.6667,1.4444,26.6667,7,0.2548
3.6667,1.4444,26.6667,8,0.3425
3.6667,1.4444,26.6667,9,0.4051
1,3.6667,23.3333,3,0
3.6667,1.4444,26.6667,10,0.4529
3.6667,1.4444,30,1,0
3.6667,1.4444,30,2,0
3.6667,1.4444,30,3,0
3.6667,1.4444,30,4,0
3.6667,1.4444,30,5,0
3.6667,1.4444,30,6,0.17
3.6667,1.4444,30,7,0.2916
3.6667,1.4444,30,8,0.3847
3.6667,1.4444,30,9,0.4516
1,3.6667,23.3333,4,0
3.6667,1.4444,30,10,0.4867
3.6667,1.4444,33.3333,1,0
3.6667,1.4444,33.3333,2,0
3.6667,1.4444,33.3333,3,0
3.6667,1.4444,33.3333,4,0
3.6667,1.4444,33.3333,5,0
3.6667,1.4444,33.3333,6,0.1955
3.6667,1.4444,33.3333,7,0.3318
3.6667,1.4444,33.3333,8,0.415
3.6667,1.4444,33.3333,9,0.4795
1,3.6667,23.3333,5,0
3.6667,1.4444,33.3333,10,0.5138
3.6667,1.4444,36.6667,1,0
3.6667,1.4444,36.6667,2,0
3.6667,1.4444,36.6667,3,0
3.6667,1.4444,36.6667,4,0
3.6667,1.4444,36.6667,5,0.005
3.6667,1.4444,36.6667,6,0.212
3.6667,1.4444,36.6667,7,0.3489
3.6667,1.4444,36.6667,8,0.4256
3.6667,1.4444,36.6667,9,0.478
1,3.6667,23.3333,6,0
3.6667,1.4444,36.6667,10,0.547
3.6667,1.4444,40,1,0
3.6667,1.4444,40,2,0
3.6667,1.4444,40,3,0
3.6667,1.4444,40,4,0
3.6667,1.4444,40,5,0.02
3.6667,1.4444,40,6,0.2373
3.6667,1.4444,40,7,0.3757
3.6667,1.4444,40,8,0.4611
3.6667,1.4444,40,9,0.5214
1,3.6667,23.3333,7,0
3.6667,1.4444,40,10,0.5646
3.6667,1.4444,43.3333,1,0
3.6667,1.4444,43.3333,2,0
3.6667,1.4444,43.3333,3,0
3.6667,1.4444,43.3333,4,0
3.6667,1.4444,43.3333,5,0.0372
3.6667,1.4444,43.3333,6,0.2544
3.6667,1.4444,43.3333,7,0.3868
3.6667,1.4444,43.3333,8,0.4778
3.6667,1.4444,43.3333,9,0.541
1,3.6667,23.3333,8,0
3.6667,1.4444,43.3333,10,0.5783
3.6667,1.4444,46.6667,1,0
3.6667,1.4444,46.6667,2,0
3.6667,1.4444,46.6667,3,0
3.6667,1.4444,46.6667,4,0
3.6667,1.4444,46.6667,5,0.0421
3.6667,1.4444,46.6667,6,0.2628
3.6667,1.4444,46.6667,7,0.405
3.6667,1.4444,46.6667,8,0.4969
3.6667,1.4444,46.6667,9,0.5572
1,3.6667,23.3333,9,0
3.6667,1.4444,46.6667,10,0.592
3.6667,1.4444,50,1,0
3.6667,1.4444,50,2,0
3.6667,1.4444,50,3,0
3.6667,1.4444,50,4,0
3.6667,1.4444,50,5,0.0504
3.6667,1.4444,50,6,0.2741
3.6667,1.4444,50,7,0.4136
3.6667,1.4444,50,8,0.5
3.6667,1.4444,50,9,0.5704
1,1,40,2,0
1,3.6667,23.3333,10,0
3.6667,1.4444,50,10,0.6173
3.6667,1.8889,20,1,0
3.6667,1.8889,20,2,0
3.6667,1.8889,20,3,0
3.6667,1.8889,20,4,0
3.6667,1.8889,20,5,0
3.6667,1.8889,20,6,0
3.6667,1.8889,20,7,0
3.6667,1.8889,20,8,0.0411
3.6667,1.8889,20,9,0.1368
1,3.6667,26.6667,1,0
3.6667,1.8889,20,10,0.2156
3.6667,1.8889,23.3333,1,0
3.6667,1.8889,23.3333,2,0
3.6667,1.8889,23.3333,3,0
3.6667,1.8889,23.3333,4,0
3.6667,1.8889,23.3333,5,0
3.6667,1.8889,23.3333,6,0
3.6667,1.8889,23.3333,7,0
3.6667,1.8889,23.3333,8,0.0867
3.6667,1.8889,23.3333,9,0.1852
1,3.6667,26.6667,2,0
3.6667,1.8889,23.3333,10,0.2622
3.6667,1.8889,26.6667,1,0
3.6667,1.8889,26.6667,2,0
3.6667,1.8889,26.6667,3,0
3.6667,1.8889,26.6667,4,0
3.6667,1.8889,26.6667,5,0
3.6667,1.8889,26.6667,6,0
3.6667,1.8889,26.6667,7,0
3.6667,1.8889,26.6667,8,0.1153
3.6667,1.8889,26.6667,9,0.2205
1,3.6667,26.6667,3,0
3.6667,1.8889,26.6667,10,0.2879
3.6667,1.8889,30,1,0
3.6667,1.8889,30,2,0
3.6667,1.8889,30,3,0
3.6667,1.8889,30,4,0
3.6667,1.8889,30,5,0
3.6667,1.8889,30,6,0
3.6667,1.8889,30,7,0.0079
3.6667,1.8889,30,8,0.1437
3.6667,1.8889,30,9,0.2406
1,3.6667,26.6667,4,0
3.6667,1.8889,30,10,0.323
3.6667,1.8889,33.3333,1,0
3.6667,1.8889,33.3333,2,0
3.6667,1.8889,33.3333,3,0
3.6667,1.8889,33.3333,4,0
3.6667,1.8889,33.3333,5,0
3.6667,1.8889,33.3333,6,0
3.6667,1.8889,33.3333,7,0
3.6667,1.8889,33.3333,8,0.1346
3.6667,1.8889,33.3333,9,0.2485
1,3.6667,26.6667,5,0
3.6667,1.8889,33.3333,10,0.322
3.6667,1.8889,36.6667,1,0
3.6667,1.8889,36.6667,2,0
3.6667,1.8889,36.6667,3,0
3.6667,1.8889,36.6667,4,0
3.6667,1.8889,36.6667,5,0
3.6667,1.8889,36.6667,6,0
3.6667,1.8889,36.6667,7,0.0399
3.6667,1.8889,36.6667,8,0.1882
3.6667,1.8889,36.6667,9,0.2904
1,3.6667,26.6667,6,0
3.6667,1.8889,36.6667,10,0.369
3.6667,1.8889,40,1,0
3.6667,1.8889,40,2,0
3.6667,1.8889,40,3,0
3.6667,1.8889,40,4,0
3.6667,1.8889,40,5,0
3.6667,1.8889,40,6,0
3.6667,1.8889,40,7,0.071
3.6667,1.8889,40,8,0.2151
3.6667,1.8889,40,9,0.3199
1,3.6667,26.6667,7,0
3.6667,1.8889,40,10,0.3956
3.6667,1.8889,43.3333,1,0
3.6667,1.8889,43.3333,2,0
3.6667,1.8889,43.3333,3,0
3.6667,1.8889,43.3333,4,0
3.6667,1.8889,43.3333,5,0
3.6667,1.8889,43.3333,6,0
3.6667,1.8889,43.3333,7,0.0896
3.6667,1.8889,43.3333,8,0.2456
3.6667,1.8889,43.3333,9,0.3449
1,3.6667,26.6667,8,0
3.6667,1.8889,43.3333,10,0.4191
3.6667,1.8889,46.6667,1,0
3.6667,1.8889,46.6667,2,0
3.6667,1.8889,46.6667,3,0
3.6667,1.8889,46.6667,4,0
3.6667,1.8889,46.6667,5,0
3.6667,1.8889,46.6667,6,0
3.6667,1.8889,46.6667,7,0.0979
3.6667,1.8889,46.6667,8,0.2511
3.6667,1.8889,46.6667,9,0.3592
1,3.6667,26.6667,9,0
3.6667,1.8889,46.6667,10,0.4326
3.6667,1.8889,50,1,0
3.6667,1.8889,50,2,0
3.6667,1.8889,50,3,0
3.6667,1.8889,50,4,0
3.6667,1.8889,50,5,0
3.6667,1.8889,50,6,0
3.6667,1.8889,50,7,0.1038
3.6667,1.8889,50,8,0.2587
3.6667,1.8889,50,9,0.3684
1,1,40,3,0
1,3.6667,26.6667,10,0
3.6667,1.8889,50,10,0.445
3.6667,2.3333,20,1,0
3.6667,2.3333,20,2,0
3.6667,2.3333,20,3,0
3.6667,2.3333,20,4,0
3.6667,2.3333,20,5,0
3.6667,2.3333,20,6,0
3.6667,2.3333,20,7,0
3.6667,2.3333,20,8,0
3.6667,2.3333,20,9,0
1,3.6667,30,1,0
3.6667,2.3333,20,10,0.0262
3.6667,2.3333,23.3333,1,0
3.6667,2.3333,23.3333,2,0
3.6667,2.3333,23.3333,3,0
3.6667,2.3333,23.3333,4,0
3.6667,2.3333,23.3333,5,0
3.6667,2.3333,23.3333,6,0
3.6667,2.3333,23.3333,7,0
3.6667,2.3333,23.3333,8,0
3.6667,2.3333,23.3333,9,0
1,3.6667,30,2,0
3.6667,2.3333,23.3333,10,0.0834
3.6667,2.3333,26.6667,1,0
3.6667,2.3333,26.6667,2,0
3.6667,2.3333,26.6667,3,0
3.6667,2.3333,26.6667,4,0
3.6667,2.3333,26.6667,5,0
3.6667,2.3333,26.6667,6,0
3.6667,2.3333,26.6667,7,0
3.6667,2.3333,26.6667,8,0
3.6667,2.3333,26.6667,9,0.026
1,3.6667,30,3,0
3.6667,2.3333,26.6667,10,0.1284
3.6667,2.3333,30,1,0
3.6667,2.3333,30,2,0
3.6667,2.3333,30,3,0
3.6667,2.3333,30,4,0
3.6667,2.3333,30,5,0
3.6667,2.3333,30,6,0
3.6667,2.3333,30,7,0
3.6667,2.3333,30,8,0
3.6667,2.3333,30,9,0.0431
1,3.6667,30,4,0
3.6667,2.3333,30,10,0.1434
3.6667,2.3333,33.3333,1,0
3.6667,2.3333,33.3333,2,0
3.6667,2.3333,33.3333,3,0
3.6667,2.3333,33.3333,4,0
3.6667,2.3333,33.3333,5,0
3.6667,2.3333,33.3333,6,0
3.6667,2.3333,33.3333,7,0
3.6667,2.3333,33.3333,8,0
3.6667,2.3333,33.3333,9,0.0687
1,3.6667,30,5,0
3.6667,2.3333,33.3333,10,0.1742
3.6667,2.3333,36.6667,1,0
3.6667,2.3333,36.6667,2,0
3.6667,2.3333,36.6667,3,0
3.6667,2.3333,36.6667,4,0
3.6667,2.3333,36.6667,5,0
3.6667,2.3333,36.6667,6,0
3.6667,2.3333,36.6667,7,0
3.6667,2.3333,36.6667,8,0
3.6667,2.3333,36.6667,9,0.0539
1,3.6667,30,6,0
3.6667,2.3333,36.6667,10,0.1719
3.6667,2.3333,40,1,0
3.6667,2.3333,40,2,0
3.6667,2.3333,40,3,0
3.6667,2.3333,40,4,0
3.6667,2.3333,40,5,0
3.6667,2.3333,40,6,0
3.6667,2.3333,40,7,0
3.6667,2.3333,40,8,0
3.6667,2.3333,40,9,0.0837
1,3.6667,30,7,0
3.6667,2.3333,40,10,0.191
3.6667,2.3333,43.3333,1,0
3.6667,2.3333,43.3333,2,0
3.6667,2.3333,43.3333,3,0
3.6667,2.3333,43.3333,4,0
3.6667,2.3333,43.3333,5,0
3.6667,2.3333,43.3333,6,0
3.6667,2.3333,43.3333,7,0
3.6667,2.3333,43.3333,8,0
3.6667,2.3333,43.3333,9,0.1035
1,3.6667,30,8,0
3.6667,2.3333,43.3333,10,0.2062
3.6667,2.3333,46.6667,1,0
3.6667,2.3333,46.6667,2,0
3.6667,2.3333,46.6667,3,0
3.6667,2.3333,46.6667,4,0
3.6667,2.3333,46.6667,5,0
3.6667,2.3333,46.6667,6,0
3.6667,2.3333,46.6667,7,0
3.6667,2.3333,46.6667,8,0
3.6667,2.3333,46.6667,9,0.1307
1,3.6667,30,9,0
3.6667,2.3333,46.6667,10,0.2419
3.6667,2.3333,50,1,0
3.6667,2.3333,50,2,0
3.6667,2.3333,50,3,0
3.6667,2.3333,50,4,0
3.6667,2.3333,50,5,0
3.6667,2.3333,50,6,0
3.6667,2.3333,50,7,0
3.6667,2.3333,50,8,0
3.6667,2.3333,50,9,0.141
1,1,40,4,0.1884
1,3.6667,30,10,0
3.6667,2.3333,50,10,0.2584
3.6667,2.7778,20,1,0
3.6667,2.7778,20,2,0
3.6667,2.7778,20,3,0
3.6667,2.7778,20,4,0
3.6667,2.7778,20,5,0
3.6667,2.7778,20,6,0
3.6667,2.7778,20,7,0
3.6667,2.7778,20,8,0
3.6667,2.7778,20,9,0
1,3.6667,33.3333,1,0
3.6667,2.7778,20,10,0
3.6667,2.7778,23.3333,1,0
3.6667,2.7778,23.3333,2,0
3.6667,2.7778,23.3333,3,0
3.6667,2.7778,23.3333,4,0
3.6667,2.7778,23.3333,5,0
3.6667,2.7778,23.3333,6,0
3.6667,2.7778,23.3333,7,0
3.6667,2.7778,23.3333,8,0
3.6667,2.7778,23.3333,9,0
1,3.6667,33.3333,2,0
3.6667,2.7778,23.3333,10,0
3.6667,2.7778,26.6667,1,0
3.6667,2.7778,26.6667,2,0
3.6667,2.7778,26.6667,3,0
3.6667,2.7778,26.6667,4,0
3.6667,2.7778,26.6667,5,0
3.6667,2.7778,26.6667,6,0
3.6667,2.7778,26.6667,7,0
3.6667,2.7778,26.6667,8,0
3.6667,2.7778,26.6667,9,0
1,3.6667,33.3333,3,0
3.6667,2.7778,26.6667,10,0
3.6667,2.7778,30,1,0
3.6667,2.7778,30,2,0
3.6667,2.7778,30,3,0
3.6667,2.7778,30,4,0
3.6667,2.7778,30,5,0
3.6667,2.7778,30,6,0
3.6667,2.7778,30,7,0
3.6667,2.7778,30,8,0
3.6667,2.7778,30,9,0
1,3.6667,33.3333,4,0
3.6667,2.7778,30,10,0
3.6667,2.7778,33.3333,1,0
3.6667,2.7778,33.3333,2,0
3.6667,2.7778,33.3333,3,0
3.6667,2.7778,33.3333,4,0
3.6667,2.7778,33.3333,5,0
3.6667,2.7778,33.3333,6,0
3.6667,2.7778,33.3333,7,0
3.6667,2.7778,33.3333,8,0
3.6667,2.7778,33.3333,9,0
1,3.6667,33.3333,5,0
3.6667,2.7778,33.3333,10,0
3.6667,2.7778,36.6667,1,0
3.6667,2.7778,36.6667,2,0
3.6667,2.7778,36.6667,3,0
3.6667,2.7778,36.6667,4,0
3.6667,2.7778,36.6667,5,0
3.6667,2.7778,36.6667,6,0
3.6667,2.7778,36.6667,7,0
3.6667,2.7778,36.6667,8,0
3.6667,2.7778,36.6667,9,0
1,3.6667,33.3333,6,0
3.6667,2.7778,36.6667,10,0.0099
3.6667,2.7778,40,1,0
3.6667,2.7778,40,2,0
3.6667,2.7778,40,3,0
3.6667,2.7778,40,4,0
3.6667,2.7778,40,5,0
3.6667,2.7778,40,6,0
3.6667,2.7778,40,7,0
3.6667,2.7778,40,8,0
3.6667,2.7778,40,9,0
1,3.6667,33.3333,7,0
3.6667,2.7778,40,10,0.0129
3.6667,2.7778,43.3333,1,0
3.6667,2.7778,43.3333,2,0
3.6667,2.7778,43.3333,3,0
3.6667,2.7778,43.3333,4,0
3.6667,2.7778,43.3333,5,0
3.6667,2.7778,43.3333,6,0
3.6667,2.7778,43.3333,7,0
3.6667,2.7778,43.3333,8,0
3.6667,2.7778,43.3333,9,0
1,3.6667,33.3333,8,0
3.6667,2.7778,43.3333,10,0.0333
3.6667,2.7778,46.6667,1,0
3.6667,2.7778,46.6667,2,0
3.6667,2.7778,46.6667,3,0
3.6667,2.7778,46.6667,4,0
3.6667,2.7778,46.6667,5,0
3.6667,2.7778,46.6667,6,0
3.6667,2.7778,46.6667,7,0
3.6667,2.7778,46.6667,8,0
3.6667,2.7778,46.6667,9,0
1,3.6667,33.3333,9,0
3.6667,2.7778,46.6667,10,0.0206
3.6667,2.7778,50,1,0
3.6667,2.7778,50,2,0
3.6667,2.7778,50,3,0
3.6667,2.7778,50,4,0
3.6667,2.7778,50,5,0
3.6667,2.7778,50,6,0
3.6667,2.7778,50,7,0
3.6667,2.7778,50,8,0
3.6667,2.7778,50,9,0
1,1,40,5,0.4406
1,3.6667,33.3333,10,0
3.6667,2.7778,50,10,0.0368
3.6667,3.2222,20,1,0
3.6667,3.2222,20,2,0
3.6667,3.2222,20,3,0
3.6667,3.2222,20,4,0
3.6667,3.2222,20,5,0
3.6667,3.2222,20,6,0
3.6667,3.2222,20,7,0
3.6667,3.2222,20,8,0
3.6667,3.2222,20,9,0
1,3.6667,36.6667,1,0
3.6667,3.2222,20,10,0
3.6667,3.2222,23.3333,1,0
3.6667,3.2222,23.3333,2,0
3.6667,3.2222,23.3333,3,0
3.6667,3.2222,23.3333,4,0
3.6667,3.2222,23.3333,5,0
3.6667,3.2222,23.3333,6,0
3.6667,3.2222,23.3333,7,0
3.6667,3.2222,23.3333,8,0
3.6667,3.2222,23.3333,9,0
1,3.6667,36.6667,2,0
3.6667,3.2222,23.3333,10,0
3.6667,3.2222,26.6667,1,0
3.6667,3.2222,26.6667,2,0
3.6667,3.2222,26.6667,3,0
3.6667,3.2222,26.6667,4,0
3.6667,3.2222,26.6667,5,0
3.6667,3.2222,26.6667,6,0
3.6667,3.2222,26.6667,7,0
3.6667,3.2222,26.6667,8,0
3.6667,3.2222,26.6667,9,0
1,3.6667,36.6667,3,0
3.6667,3.2222,26.6667,10,0
3.6667,3.2222,30,1,0
3.6667,3.2222,30,2,0
3.6667,3.2222,30,3,0
3.6667,3.2222,30,4,0
3.6667,3.2222,30,5,0
3.6667,3.2222,30,6,0
3.6667,3.2222,30,7,0
3.6667,3.2222,30,8,0
3.6667,3.2222,30,9,0
1,3.6667,36.6667,4,0
3.6667,3.2222,30,10,0
3.6667,3.2222,33.3333,1,0
3.6667,3.2222,33.3333,2,0
3.6667,3.2222,33.3333,3,0
3.6667,3.2222,33.3333,4,0
3.6667,3.2222,33.3333,5,0
3.6667,3.2222,33.3333,6,0
3.6667,3.2222,33.3333,7,0
3.6667,3.2222,33.3333,8,0
3.6667,3.2222,33.3333,9,0
1,3.6667,36.6667,5,0
3.6667,3.2222,33.3333,10,0
3.6667,3.2222,36.6667,1,0
3.6667,3.2222,36.6667,2,0
3.6667,3.2222,36.6667,3,0
3.6667,3.2222,36.6667,4,0
3.6667,3.2222,36.6667,5,0
3.6667,3.2222,36.6667,6,0
3.6667,3.2222,36.6667,7,0
3.6667,3.2222,36.6667,8,0
3.6667,3.2222,36.6667,9,0
1,3.6667,36.6667,6,0
3.6667,3.2222,36.6667,10,0
3.6667,3.2222,40,1,0
3.6667,3.2222,40,2,0
3.6667,3.2222,40,3,0
3.6667,3.2222,40,4,0
3.6667,3.2222,40,5,0
3.6667,3.2222,40,6,0
3.6667,3.2222,40,7,0
3.6667,3.2222,40,8,0
3.6667,3.2222,40,9,0
1,3.6667,36.6667,7,0
3.6667,3.2222,40,10,0
3.6667,3.2222,43.3333,1,0
3.6667,3.2222,43.3333,2,0
3.6667,3.2222,43.3333,3,0
3.6667,3.2222,43.3333,4,0
3.6667,3.2222,43.3333,5,0
3.6667,3.2222,43.3333,6,0
3.6667,3.2222,43.3333,7,0
3.6667,3.2222,43.3333,8,0
3.6667,3.2222,43.3333,9,0
1,3.6667,36.6667,8,0
3.6667,3.2222,43.3333,10,0
3.6667,3.2222,46.6667,1,0
3.6667,3.2222,46.6667,2,0
3.6667,3.2222,46.6667,3,0
3.6667,3.2222,46.6667,4,0
3.6667,3.2222,46.6667,5,0
3.6667,3.2222,46.6667,6,0
3.6667,3.2222,46.6667,7,0
3.6667,3.2222,46.6667,8,0
3.6667,3.2222,46.6667,9,0
1,3.6667,36.6667,9,0
3.6667,3.2222,46.6667,10,0
3.6667,3.2222,50,1,0
3.6667,3.2222,50,2,0
3.6667,3.2222,50,3,0
3.6667,3.2222,50,4,0
3.6667,3.2222,50,5,0
3.6667,3.2222,50,6,0
3.6667,3.2222,50,7,0
3.6667,3.2222,50,8,0
3.6667,3.2222,50,9,0
1,1,40,6,0.5801
1,3.6667,36.6667,10,0
3.6667,3.2222,50,10,0
3.6667,3.6667,20,1,0
3.6667,3.6667,20,2,0
3.6667,3.6667,20,3,0
3.6667,3.6667,20,4,0
3.6667,3.6667,20,5,0
3.6667,3.6667,20,6,0
3.6667,3.6667,20,7,0
3.6667,3.6667,20,8,0
3.6667,3.6667,20,9,0
1,3.6667,40,1,0
3.6667,3.6667,20,10,0
3.6667,3.6667,23.3333,1,0
3.6667,3.6667,23.3333,2,0
3.6667,3.6667,23.3333,3,0
3.6667,3.6667,23.3333,4,0
3.6667,3.6667,23.3333,5,0
3.6667,3.6667,23.3333,6,0
3.6667,3.6667,23.3333,7,0
3.6667,3.6667,23.3333,8,0
3.6667,3.6667,23.3333,9,0
1,3.6667,40,2,0
3.6667,3.6667,23.3333,10,0
3.6667,3.6667,26.6667,1,0
3.6667,3.6667,26.6667,2,0
3.6667,3.6667,26.6667,3,0
3.6667,3.6667,26.6667,4,0
3.6667,3.6667,26.6667,5,0
3.6667,3.6667,26.6667,6,0
3.6667,3.6667,26.6667,7,0
3.6667,3.6667,26.6667,8,0
3.6667,3.6667,26.6667,9,0
1,3.6667,40,3,0
3.6667,3.6667,26.6667,10,0
3.6667,3.6667,30,1,0
3.6667,3.6667,30,2,0
3.6667,3.6667,30,3,0
3.6667,3.6667,30,4,0
3.6667,3.6667,30,5,0
3.6667,3.6667,30,6,0
3.6667,3.6667,30,7,0
3.6667,3.6667,30,8,0
3.6667,3.6667,30,9,0
1,3.6667,40,4,0
3.6667,3.6667,30,10,0
3.6667,3.6667,33.3333,1,0
3.6667,3.6667,33.3333,2,0
3.6667,3.6667,33.3333,3,0
3.6667,3.6667,33.3333,4,0
3.6667,3.6667,33.3333,5,0
3.6667,3.6667,33.3333,6,0
